suite,solver,instances,seeds,ok,failed,failures,reference,ci_over,gap_mean,gap_ci95,gap_best_mean,gap_best_ci95,length_mean,time_mean_s,time_total_s
manhattan1000:num=128,"callable:fn=tspgnn.api:solve_search,guide=dist,name=dist+search,stochastic=true",128,1,128,0,,lkh,instances,0.008354491582849483,0.0003702633541978287,0.008354491582849483,0.0003702633541978287,29.183759556859492,2.061214373414053,263.8354397969988
manhattan1000:num=128,"callable:fn=tspgnn.api:solve_sample,guide=gnn,name=gnn+sample16,stochastic=true",128,1,128,0,,lkh,instances,0.03854458983560391,0.0006361714355751214,0.03854458983560391,0.0006361714355751214,30.05733950254543,0.27203150795313746,34.820033018001595
manhattan1000:num=128,"callable:fn=tspgnn.api:solve_sample,guide=dist,name=dist+sample16,stochastic=true",128,1,128,0,,lkh,instances,0.051172245324779084,0.0013965789340258862,0.051172245324779084,0.0013965789340258862,30.42295566606181,0.1077563526484333,13.792813138999463
chebyshev1000:num=128,"callable:fn=tspgnn.api:solve_search,guide=gnn,name=gnn+search,stochastic=true",128,1,128,0,,lkh,instances,0.004936407877768579,0.00029793653186830645,0.004936407877768579,0.00029793653186830645,20.657039157593758,2.2755657836952885,291.2724203129969
chebyshev1000:num=128,"callable:fn=tspgnn.api:solve_search,guide=dist,name=dist+search,stochastic=true",128,1,128,0,,lkh,instances,0.007853115128314311,0.000394682760644401,0.007853115128314311,0.000394682760644401,20.71693375059995,2.078252914468788,266.01637305200484
chebyshev1000:num=128,"callable:fn=tspgnn.api:solve_sample,guide=gnn,name=gnn+sample16,stochastic=true",128,1,128,0,,lkh,instances,0.037647839373671194,0.0006549035012213529,0.037647839373671194,0.0006549035012213529,21.329459992081567,0.29423670205469676,37.662297863001186
chebyshev1000:num=128,"callable:fn=tspgnn.api:solve_sample,guide=dist,name=dist+sample16,stochastic=true",128,1,128,0,,lkh,instances,0.050067131157992,0.001375398228894504,0.050067131157992,0.001375398228894504,21.584476658751903,0.13078561142190281,16.74055826200356
clustered1000:num=128,"callable:fn=tspgnn.api:solve_search,guide=gnn,name=gnn+search,stochastic=true",128,1,128,0,,lkh,instances,0.005527759608430433,0.0004140236239930013,0.005527759608430433,0.0004140236239930013,11.565152971479023,2.2632131678906227,289.6912854899997
clustered1000:num=128,"callable:fn=tspgnn.api:solve_search,guide=dist,name=dist+search,stochastic=true",128,1,128,0,,lkh,instances,0.010155387082121877,0.0008575365678950905,0.010155387082121877,0.0008575365678950905,11.619263488964174,2.052385146156279,262.70529870800374
clustered1000:num=128,"callable:fn=tspgnn.api:solve_sample,guide=gnn,name=gnn+sample16,stochastic=true",128,1,128,0,,lkh,instances,0.037519480835839905,0.000802903825837957,0.037519480835839905,0.000802903825837957,11.93447157792625,0.27570877613282363,35.290723345001425
