suite,solver,instances,seeds,ok,failed,failures,reference,ci_over,gap_mean,gap_ci95,gap_best_mean,gap_best_ci95,length_mean,time_mean_s,time_total_s
manhattan500:num=128,two_opt:init=farthest_insertion,128,1,128,0,,lkh,instances,0.0988117498769085,0.002430954670285383,0.09885150612320553,0.002427178512492021,22.75785174034042,0.12339255228906865,15.794246693000787
manhattan500:num=128,lkh,128,3,384,0,,lkh,seeds,-6.903813527205614e-06,1.487761778815589e-05,2.9521483907215748e-05,1.4970631123901064e-05,20.71144976958964,2.1209481717239598,814.4440979420006
chebyshev500:num=128,"callable:fn=tspgnn.api:solve,name=gnn+2opt",128,1,128,0,,lkh,instances,0.04447878716164543,0.001964045883075695,0.04448771377142548,0.001963545946098284,15.36976283669333,0.12232832161718932,15.658025167000233
chebyshev500:num=128,"callable:fn=tspgnn.api:solve_without_two_opt,name=gnn",128,1,128,0,,lkh,instances,0.1691433328636756,0.004656132845235654,0.16915333900413382,0.004655981689021881,17.204136037941623,0.11101982239066643,14.210537266005304
chebyshev500:num=128,nearest_neighbor,128,3,384,0,,lkh,seeds,0.2701192857280686,0.010519565144533555,0.27013012442889345,0.010519462964197422,18.68978284737824,0.013222336981774182,5.077377401001286
chebyshev500:num=128,nearest_insertion,128,1,128,0,,lkh,instances,0.27425271944915797,0.0033124861659749247,0.27426366463803264,0.0033126860367252015,18.749578208403236,0.07382955007808079,9.45018240999434
chebyshev500:num=128,farthest_insertion,128,1,128,0,,lkh,instances,0.1260855980603073,0.0025642790376840035,0.12609531596470355,0.0025651333757225015,16.57027778021841,0.07613925648436037,9.745824829998128
chebyshev500:num=128,random_insertion,128,3,384,0,,lkh,seeds,0.15066383146608184,0.00496565536629582,0.1506736842768176,0.004965882321794831,16.931851123869738,0.0394195522448039,15.1371080620047
chebyshev500:num=128,two_opt:init=farthest_insertion,128,1,128,0,,lkh,instances,0.09342886264398673,0.002006417036059997,0.09343828284325716,0.00200713972860786,16.090076257334047,0.15436610546093732,19.758861498999977
chebyshev500:num=128,lkh,128,3,384,0,,lkh,seeds,8.826744611024721e-06,1.9680037365215253e-05,1.7403401448277147e-05,1.9678278030749604e-05,14.715189434782587,2.1326815172447886,818.9497026219988
clustered500:num=128,"callable:fn=tspgnn.api:solve,name=gnn+2opt",128,1,128,0,,lkh,instances,0.04487825701582581,0.0023523165738953532,0.044920675561336415,0.0023516227041590924,8.44577674694114,0.1263999809375278,16.17919756000356
clustered500:num=128,"callable:fn=tspgnn.api:solve_without_two_opt,name=gnn",128,1,128,0,,lkh,instances,0.1571094074407211,0.0047518617596856785,0.15715701116505937,0.004756581053534726,9.352886680394679,0.10840409250000249,13.875723840000319
clustered500:num=128,nearest_neighbor,128,3,384,0,,lkh,seeds,0.2655876554061008,0.00257645214639904,0.2656384533323788,0.0025755808151611322,10.230713245103017,0.00699669127085419,2.686729448008009
clustered500:num=128,nearest_insertion,128,1,128,0,,lkh,instances,0.23680445363404737,0.0029350785739128914,0.2368545998742471,0.0029335133880915086,9.993709499958705,0.04837710164062514,6.192269010000018
clustered500:num=128,farthest_insertion,128,1,128,0,,lkh,instances,0.10172620630131052,0.0024480229504235344,0.10177075114345019,0.0024447535472562074,8.901418479691447,0.049610780031230206,6.350179843997466
clustered500:num=128,random_insertion,128,3,384,0,,lkh,seeds,0.12297941959754388,0.0011474151996784514,0.12302484580940025,0.0011476775538461865,9.07515795650597,0.02599734297135588,9.982979701000659
clustered500:num=128,two_opt:init=farthest_insertion,128,1,128,0,,lkh,instances,0.08858195466515378,0.002191848661786546,0.08862605153132755,0.002189560903271146,8.796054233623716,0.09158043162496199,11.722295247995135
clustered500:num=128,lkh,128,3,384,0,,lkh,seeds,7.839267741422719e-06,8.343809507499853e-05,4.848609986915787e-05,8.34340335180922e-05,8.081904204126774,3.013378466390608,1157.1373310939935
nonmetric500:num=128,"callable:fn=tspgnn.api:solve,name=gnn+2opt",128,1,128,0,,lkh,instances,0.20278541656381432,0.006975246305981297,0.2027859465751124,0.0069751679688156735,2.4524915373866722,0.11322538329683596,14.492849061995003
nonmetric500:num=128,"callable:fn=tspgnn.api:solve_without_two_opt,name=gnn",128,1,128,0,,lkh,instances,0.8879630007435224,0.030172406568102425,0.8879638689532892,0.030172441496453494,3.8481646028459418,0.10074425417188593,12.895264534001399
